Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42
#,id,flight,phase,time,msl_altitude,indicated_airspeed,vertical_airspeed,tas,heading,course,pitch_attitude,roll_attitude,eng_1_rpm,vertical_acceleration,longitudinal_acceleration,lateral_acceleration,oat,groundspeed,latitude,longitude,nav_1_freq,nav_2_freq,obs_1,fuel_quantity_left_main,fuel_quantity_right_main,eng_1_fuel_flow,eng_1_oil_press,eng_1_oil_temp,eng_1_cht_1,eng_1_cht_2,eng_1_cht_3,eng_1_cht_4,eng_1_egt_1,eng_1_egt_2,eng_1_egt_3,eng_1_egt_4,system_1_volts,system_2_volts,system_1_amps,system_2_amps,
,37128965,13588,0,5303000,840,0,0.46,0,55.9,48.5,2.05,-0.38,1198.3,0,0.01,0.08,18.2,9.97,47.9502831,-97.1778412,114.3,108.4,33.4,11.91,18.53,2.96,57.2,156.03,278.36,257.76,282.28,268.68,1108.5,1093.45,1079.28,1090.58,28.1,28.1,0.2,0.1,
,37128966,13588,0,5304000,840,0,16.61,0,62.4,56.5,1.32,-0.52,1133.5,0,-0.11,0.07,18.2,10.22,47.9503098,-97.1777802,114.3,108.4,33.4,11.78,18.71,2.83,56.08,156.03,278.57,257.88,282.41,268.77,1108.27,1095.87,1079.2,1091.12,28.1,28.1,0.2,0,
,37128967,13588,0,5305000,840,0,45.15,0,69.2,63,2.32,0,1103.8,0,0.01,0.06,18.2,10.34,47.950325,-97.1777191,114.3,108.4,33.4,11.66,18.82,2.78,55.8,156.03,278.74,257.96,282.54,268.87,1106.2,1097.99,1077.94,1092.35,28.1,28.1,0.2,0.1,
,37128968,13588,0,5306000,839.5,0,46.04,0,76.2,69.8,2.08,-0.25,1095,0,-0.04,0.07,18.2,10.3,47.9503403,-97.1776428,114.3,108.4,33.4,11.54,18.95,2.74,55.56,156.03,278.95,258.1,282.68,268.95,1102.21,1098.33,1076.57,1091.93,28.1,28.1,0.1,0,
,37128969,13588,0,5307000,840.2,0,39.58,0,81.1,75.8,1.98,-0.44,1049.1,0,-0.08,0.05,18.2,9.76,47.9503517,-97.1775742,114.3,108.4,33.4,11.36,19.15,2.54,54.55,156.03,279.14,258.22,282.8,269.03,1098.22,1096.6,1074.78,1092.21,28.1,28.1,0.2,0.1,
,37128970,13588,0,5308000,839.5,0,20.95,0,85,80.4,2.65,-0.49,992.1,0,0.02,0,18.2,9.25,47.9503517,-97.1775131,114.3,108.4,33.4,11.31,19.21,2.51,54.13,156.03,279.3,258.33,282.95,269.15,1092.91,1092.63,1072.03,1090.64,28.1,28.1,0.2,0.1,
,37128971,13588,0,5309000,839.5,0,16.16,0,86.7,83.4,2.85,-0.66,982.3,0,0.01,0.03,18.2,9.16,47.9503517,-97.1774445,114.3,108.4,33.4,11.29,19.26,2.44,54.06,156.03,279.48,258.42,283.08,269.25,1085.04,1086.86,1067.85,1083.6,28.1,28.1,0.2,0,
,37128972,13588,0,5310000,839.6,0,8.1,0,88.8,84.7,2.66,-0.54,981.4,0,0.05,0.04,18.2,9.1,47.9503517,-97.1773911,114.3,108.4,33.4,11.24,19.26,2.45,53.85,156.02,279.68,258.53,283.2,269.31,1079.11,1082.56,1061.14,1078.42,28.1,28.1,0.3,0,
,37128973,13588,0,5311000,839.6,0,13.87,0,90.2,86.7,2.49,-0.55,970.6,0,0,0.03,18.2,9.1,47.9503517,-97.17733,114.3,108.4,33.4,11.19,19.31,2.48,53.91,156.02,279.83,258.63,283.29,269.4,1073.17,1081.27,1055.35,1075.32,28.1,28.1,0.2,0,
,37128974,13588,0,5312000,840.4,0,8.35,0,90.8,87.8,2.45,-0.48,979.9,0,-0.04,0.04,18.2,9.16,47.9503517,-97.1772614,114.3,108.4,33.4,11.12,19.36,2.52,54.18,156.02,279.98,258.73,283.39,269.45,1068.49,1077.42,1051.37,1071.55,28.1,28.1,0.2,0.1,
,37128975,13588,0,5313000,839.4,0,-2.72,0,89.5,88.1,2.71,-0.33,1001.2,0,0.03,0.04,18.2,9.29,47.9503517,-97.1772003,114.3,108.4,33.4,11.16,19.36,2.51,54.52,156.02,280.15,258.78,283.51,269.52,1064.29,1074.23,1048.58,1067.57,28.1,28.1,0.2,0,
,37128976,13588,0,5314000,840,0,-0.49,0,88.4,87.6,2.49,-0.43,1018,0,-0.02,0,18.2,9.43,47.9503517,-97.1771393,114.3,108.4,33.4,11.07,19.36,2.53,54.57,156.02,280.27,258.91,283.59,269.58,1060.47,1073.51,1046.28,1064.67,28.1,28.1,0.2,0,
,37128977,13588,0,5315000,840,0,5.79,0,88.2,87.3,2.63,-0.32,1029.9,0,0.01,0.02,18.2,9.6,47.9503479,-97.177063,114.3,108.4,33.4,11.12,19.36,2.5,54.9,156.02,280.43,258.94,283.72,269.67,1058.35,1073.36,1043.51,1063.92,28.1,28.1,0.1,0,
,37128978,13588,0,5316000,840.2,0,8.98,0,87.5,87.1,2.48,-0.29,1032,0,-0.04,-0.02,18.2,9.8,47.9503479,-97.177002,114.3,108.4,33.4,11.16,19.26,2.5,54.97,156.02,280.6,259.05,283.8,269.71,1056.87,1073.15,1040.84,1062.86,28.1,28.1,0.2,0.1,
,37128979,13588,0,5317000,840.2,0,-3.99,0,87.2,86.6,3,-0.27,1041.6,0,-0.03,-0.01,18.2,9.84,47.9503479,-97.1769333,114.3,108.4,33.4,11.19,19.21,2.52,55.05,156.02,280.69,259.14,283.83,269.75,1056.6,1071.66,1040.16,1062.08,28.1,28.1,0.3,0.1,
,37128980,13588,0,5318000,839.6,0,-0.19,0,86.8,86.2,2.94,-0.64,1062.6,0,0.09,-0.01,18.2,10.01,47.9503479,-97.1768646,114.3,108.4,33.4,11.29,19.08,2.49,55.26,156.03,280.82,259.19,283.97,269.84,1056.79,1069.67,1039.58,1061.38,28.1,28.1,0.2,0,
,37128981,13588,0,5319000,840.3,0,2.06,0,87.7,86.4,2.79,-0.56,1057.7,0,0.1,0.03,18.2,10.17,47.9503479,-97.1767883,114.3,108.4,33.4,11.36,18.97,2.47,55.37,156.04,280.98,259.28,284.06,269.86,1056.23,1069.73,1039.07,1059.85,28.1,28.1,0.2,0,
,37128982,13588,0,5320000,839.7,0,0.09,0,87,86.9,2.21,-0.7,1065.7,0,-0.05,0,18.2,10.22,47.9503479,-97.1767197,114.3,108.4,33.4,11.49,18.84,2.47,55.39,156.05,281.17,259.34,284.14,269.91,1056.46,1068.86,1038.21,1057.95,28.1,28.1,0.2,0,
,37128983,13588,0,5321000,839.7,0,9.05,0,87,86.8,2.54,-0.46,1063,0,-0.04,-0.01,18.2,9.97,47.9503479,-97.176651,114.3,108.4,33.4,11.61,18.66,2.48,55.45,156.06,281.26,259.44,284.22,269.99,1057.72,1068,1037.27,1058.37,28.1,28.1,0.2,0,
,37128984,13588,0,5322000,839.7,0,3.26,0,86.6,86.6,2.55,-0.63,1040,0,0.02,0.02,18.2,9.62,47.9503479,-97.1765823,114.3,108.4,33.4,11.78,18.53,2.44,54.36,156.07,281.38,259.46,284.31,269.99,1058.16,1067.74,1036.88,1059.57,28.1,28.1,0.2,0,
,37128985,13588,0,5323000,839.7,0,6.21,0,86.4,86.3,2.5,-0.47,977.3,0,-0.02,0.02,18.2,9.33,47.9503479,-97.1765213,114.3,108.4,33.4,11.93,18.4,2.43,53.76,156.08,281.5,259.57,284.36,270.04,1058.02,1067.45,1036.69,1060.49,28.1,28.1,0.2,0,
,37128986,13588,0,5324000,840.5,0,0.29,0,86.1,85.9,2.71,-0.59,970.6,0,0.02,0.02,18.2,9.17,47.9503479,-97.1764603,114.3,108.4,33.4,12.06,18.22,2.48,53.72,156.09,281.63,259.59,284.47,270.12,1055.95,1064.84,1034.05,1057.98,28,28,0.1,0,
,37128987,13588,0,5325000,839.7,0,-2.32,0,87,86.1,2.59,-0.45,948.3,0,-0.04,0.03,18.2,9.04,47.9503479,-97.1763992,114.3,108.4,33.4,12.2,18.04,2.44,53.58,156.1,281.77,259.7,284.56,270.13,1052.99,1065.31,1031.93,1052.07,28.1,28.1,0.2,0,
,37128988,13588,0,5326000,840.2,0,1.99,0,87,86.7,2.79,-0.64,943.2,0,0.02,0.02,18.2,8.81,47.9503479,-97.1763382,114.3,108.4,33.4,12.34,18.01,2.43,53.58,156.11,281.79,259.62,284.51,270.05,1049.77,1069.22,1030.38,1047.2,28.1,28.1,0.2,0.1,
,37128989,13588,0,5327000,840.2,0,5.55,0,86.3,87,4.2,-0.55,951.4,0,0.1,-0.01,18.2,8.63,47.9503479,-97.1762772,114.3,108.4,33.4,12.4,17.83,2.46,53.73,156.12,282.01,259.76,284.69,270.22,1047.42,1071.46,1027.57,1044.09,28,28,0.2,0.1,
,37128990,13588,0,5328000,840.3,0,-2.65,0,86.8,86.4,2.48,-0.6,943,0,-0.03,0.03,18.2,8.69,47.9503479,-97.1762238,114.3,108.4,33.4,12.45,17.77,2.43,53.7,156.13,282.16,259.86,284.76,270.26,1043.78,1070.46,1025.82,1041.18,28,28.1,0.2,0,
,37128991,13588,0,5329000,840.4,0,5.25,0,86.4,86.8,2.43,-0.34,945.4,0,-0.03,-0.01,18.2,8.57,47.9503479,-97.1761627,114.3,108.4,33.4,12.48,17.77,2.41,53.84,156.14,282.27,259.92,284.88,270.27,1040.06,1070.73,1025.85,1035.93,28.1,28.1,0.1,0,
,37128992,13588,0,5330000,840.3,0,0.26,0,86.7,86.4,1.98,-0.45,964.5,0,-0.05,0,18.2,8.32,47.9503479,-97.1761093,114.3,108.4,33.4,12.53,17.72,2.42,53.91,156.15,282.3,259.88,284.79,270.18,1036.72,1069.48,1024.37,1033.22,28.1,28.1,0.3,0.1,
,37128993,13588,0,5331000,840.9,0,6.04,0,85.9,86.4,2.59,-0.23,957.8,0,0.02,-0.01,18.2,7.68,47.9503479,-97.1760483,114.3,108.4,33.4,12.62,17.66,2.43,53.79,156.15,282.5,260.04,284.96,270.34,1035.44,1067.76,1022.22,1032.9,28.1,28.1,0.2,0.1,
,37128994,13588,0,5332000,840.2,0,15.34,0,86.2,85.6,2.5,-0.4,949.2,0,0,0.04,18.2,6.98,47.9503479,-97.1760025,114.3,108.4,33.4,12.59,17.66,2.48,53.81,156.16,282.61,260.09,285.03,270.39,1034.77,1070.69,1021.6,1031.76,28,28.1,0.2,0,
,37128995,13588,0,5333000,840.2,0,15.98,0,86.5,86.1,2.88,-0.15,957.6,0,0.05,0.02,18.2,6.71,47.9503479,-97.1759567,114.3,108.4,33.4,12.67,17.72,2.44,53.88,156.17,282.63,260.02,285.03,270.28,1033.47,1070.62,1020.7,1028.92,28,28.1,0.2,0,
,37128996,13588,0,5334000,840.2,0,2.95,0,86.8,86.6,2.89,-0.03,950.6,0,-0.01,-0.01,18.2,6.67,47.9503479,-97.1759186,114.3,108.4,33.4,12.59,17.72,2.43,53.83,156.17,282.74,260.11,285.04,270.27,1032.58,1070.81,1019.46,1024.06,28.1,28.1,0.2,0,
,37128997,13588,0,5335000,840.2,0,1.06,0,85.7,86.3,2.49,-0.24,958.4,0,-0.07,0.03,18.2,6.18,47.9503479,-97.1758652,114.3,108.4,33.4,12.62,17.77,2.42,53.84,156.17,282.95,260.25,285.24,270.38,1032.39,1071.68,1018.37,1020.76,28.1,28.1,0.2,0.1,
,37128998,13588,0,5336000,840.2,0,0.06,0,85.5,85.5,2.61,-0.31,952.6,0,-0.05,0.01,18.2,5.83,47.9503479,-97.175827,114.3,108.4,33.4,12.62,17.77,2.41,53.87,156.17,283.09,260.31,285.31,270.41,1031.95,1071.54,1016.52,1022.34,28,28.1,0.2,0.1,
,37128999,13588,0,5337000,839.3,0,1.45,0,86.6,85.6,2.26,-0.31,955.1,0,-0.08,0.02,18.2,5.75,47.9503479,-97.1757965,114.3,108.4,33.4,12.62,17.77,2.46,53.95,156.18,283.2,260.39,285.37,270.43,1030.71,1070.89,1014.47,1025.64,28.1,28.1,0.2,0,
,37129000,13588,0,5338000,839.8,0,13.42,0,87.5,86.8,2.75,-0.27,963.1,0,-0.01,0.03,18.2,5.71,47.9503479,-97.1757584,114.3,108.4,33.4,12.59,17.83,2.4,53.95,156.18,283.15,260.29,285.35,270.36,1029.59,1070.66,1011.41,1028.31,28.1,28.1,0.2,0,
,37129001,13588,0,5339000,839.8,0,14.48,0,87.5,86.9,2.64,-0.4,960.8,0,-0.01,0,18.2,5.62,47.9503479,-97.1757126,114.3,108.4,33.4,12.62,17.83,2.45,54.02,156.18,283.37,260.46,285.49,270.48,1028.99,1071.71,1009.85,1028.91,28.1,28.1,0.2,0.1,
,37129002,13588,0,5340000,839.8,0,1.14,0,87.2,86.6,2.78,-0.31,963.4,0,-0.02,0.02,18.2,5.64,47.9503479,-97.1756744,114.3,108.4,33.4,12.62,17.83,2.48,54.07,156.18,283.4,260.42,285.46,270.38,1029.16,1070.81,1008.98,1027.54,28.1,28.1,0.3,0.1,
,37129003,13588,0,5341000,839.9,0,-2.31,0,86.4,86.4,2.45,-0.37,968.1,0,-0.03,0,18.2,5.81,47.9503479,-97.1756287,114.3,108.4,33.4,12.62,17.83,2.42,54.15,156.19,283.61,260.52,285.58,270.51,1030.01,1070.36,1009.08,1023,28.1,28.1,0.2,0,
,37129004,13588,0,5342000,840.1,0,-0.11,0,86.1,85.6,2.81,-0.46,968.3,0,0.01,0.01,18.2,5.87,47.9503479,-97.1755981,114.3,108.4,33.4,12.67,17.77,2.4,53.98,156.19,283.76,260.63,285.69,270.52,1028.11,1069.91,1009.06,1019.01,28,28.1,0.2,0.1,
,37129005,13588,0,5343000,840.8,0,-11.4,0,86.6,85.7,2.77,-0.46,968,0,-0.02,0,18.2,6.06,47.9503479,-97.1755524,114.3,108.4,33.4,12.59,17.77,2.46,54.07,156.19,283.73,260.56,285.6,270.42,1026.62,1071.08,1008.98,1018.12,28.1,28.1,0.3,0,
,37129006,13588,0,5344000,840.2,0,-15.82,0,86.2,86,2.64,-0.37,968.8,0,-0.03,0.01,18.2,6.16,47.9503479,-97.1755066,114.3,108.4,33.4,12.62,17.77,2.43,54.04,156.19,283.78,260.58,285.7,270.4,1026.55,1070.77,1009.12,1019.81,28.1,28.1,0.2,0.1,
,37129007,13588,0,5345000,840.1,0,-10.04,0,86.8,86,2.66,-0.48,959.5,0,0.04,0.01,18.2,6.36,47.9503479,-97.1754608,114.3,108.4,33.4,12.59,17.77,2.4,54.01,156.19,284.02,260.78,285.84,270.52,1028.86,1071.56,1008.45,1022.58,28,28.1,0.2,0.1,
,37129008,13588,0,5346000,840.1,0,-0.59,0,86.3,86.4,2.72,-0.54,971,0,0.01,0,18.2,6.49,47.9503479,-97.175415,114.3,108.4,33.4,12.62,17.72,2.39,54.13,156.19,284.1,260.81,285.96,270.53,1029.88,1068.04,1009.67,1023.51,28,28.1,0.2,0,
,37129009,13588,0,5347000,840.2,0,-0.02,0,85.6,86,2.47,-0.58,970.4,0,-0.03,0,18.2,6.45,47.9503479,-97.1753769,114.3,108.4,33.4,12.62,17.72,2.49,54.06,156.19,284.1,260.78,285.88,270.42,1029.71,1065.59,1009.89,1024.96,28.1,28.1,0.2,0,
,37129010,13588,0,5348000,840.5,0,0,0,86.3,85.9,2.46,-0.52,973.3,0,0.03,0.01,18.2,6.05,47.9503479,-97.1753387,114.3,108.4,33.4,12.73,17.77,2.42,54,156.2,284.18,260.83,285.94,270.4,1029.24,1066.63,1008.34,1022.81,28.1,28.1,0.1,0,
,37129011,13588,0,5349000,839.6,0,0,0,88.1,86.7,2.4,-0.41,965.9,0,0.04,0.05,18.2,5.42,47.9503517,-97.1753006,114.3,108.4,33.4,12.67,17.72,2.45,53.94,156.2,284.26,260.86,285.99,270.43,1027.63,1069.36,1007.8,1021.38,28.1,28.1,0.2,0,
,37129012,13588,0,5350000,840.2,0,13.46,0,89.5,88.7,2.63,-0.18,958.6,0,-0.03,0.01,18.2,4.92,47.9503479,-97.1752701,114.3,108.4,33.4,12.67,17.77,2.46,53.93,156.2,284.35,260.94,286.01,270.4,1026.22,1071.22,1007.81,1023.83,28.1,28.1,0.1,0,
,37129013,13588,0,5351000,840.2,0,15.93,0,91.1,89.6,2.55,-0.16,960.4,0,-0.02,0.03,18.2,4.63,47.9503479,-97.1752319,114.3,108.4,33.4,12.62,17.77,2.42,53.94,156.2,284.55,261.06,286.23,270.52,1026.06,1069.71,1007.88,1025.08,28,28.1,0.2,0.1,
,37129014,13588,0,5352000,840.2,0,5.46,0,92.8,90.9,2.74,-0.25,975.8,0,-0.04,0,18.2,4.84,47.9503479,-97.1752014,114.3,108.4,33.4,12.59,17.72,2.39,53.93,156.2,284.59,261.08,286.15,270.42,1025.83,1070.09,1007.93,1025.08,28,28.1,0.1,0,
,37129015,13588,0,5353000,840.2,0,0.22,0,95.1,92.6,3.02,-0.22,962,0,0,0.01,18.2,5.09,47.9503441,-97.1751709,114.3,108.4,33.4,12.59,17.72,2.42,53.96,156.2,284.74,261.19,286.3,270.52,1025.2,1070.91,1008.6,1025.54,28.1,28.1,0.2,0.1,
,37129016,13588,0,5354000,840.3,0,0.01,0,98.4,94.9,2.35,-0.23,965.8,0,-0.05,0,18.2,5.15,47.9503365,-97.1751328,114.3,108.4,33.4,12.59,17.77,2.38,54.03,156.2,284.74,261.15,286.28,270.42,1024.45,1070.78,1009.31,1026.49,28.1,28.1,0.3,0.1,
,37129017,13588,0,5355000,840.9,0,12.02,0,102.9,98.5,2.89,-0.41,971.6,0,0.04,0.05,18.2,5.15,47.9503326,-97.1750946,114.3,108.4,33.4,12.53,17.77,2.37,53.93,156.2,284.8,261.19,286.3,270.4,1024.05,1069.69,1007.87,1026.72,28,28,0.1,0,
,37129018,13588,0,5356000,840.2,0,15.85,0,101.7,101.4,2.68,-0.15,962,0,-0.05,0,18.2,5.17,47.9503288,-97.1750641,114.3,108.4,33.4,12.48,17.85,2.44,54.07,156.2,284.89,261.24,286.35,270.42,1024.55,1069.41,1007.98,1027.37,28.1,28.1,0.2,0,
,37129019,13588,0,5357000,840.3,0,11.2,0,98.9,99.1,2.57,-0.26,967.6,0,-0.06,0,18.2,5.33,47.9503174,-97.1750259,114.3,108.4,33.4,12.48,17.83,2.47,54.05,156.2,284.98,261.32,286.4,270.4,1025.26,1067.13,1008.91,1025.95,28.1,28.1,0.2,0,
,37129020,13588,0,5358000,840.3,0,-1.78,0,96.9,96.2,2.68,-0.36,974.9,0,0,0,18.2,5.4,47.9503174,-97.1749954,114.3,108.4,33.4,12.53,17.72,2.44,54.08,156.21,285.06,261.35,286.45,270.41,1026.16,1065.98,1008.68,1025.08,28.1,28.1,0.3,0.1,
,37129021,13588,0,5359000,840.4,0,-15.15,0,96.1,94.4,2.36,-0.73,977.9,0,-0.01,0.01,18.2,5.46,47.9503174,-97.1749496,114.3,108.4,33.4,12.53,17.66,2.42,54.19,156.21,285.16,261.44,286.53,270.42,1026.61,1065.88,1007.77,1024.85,28.1,28.1,0.2,0.1,
,37129022,13588,0,5360000,840.4,0,-14.53,0,96.8,93.9,2.91,-1.03,982.4,0,0.03,0.04,18.2,5.38,47.9503136,-97.1749115,114.3,108.4,33.4,12.59,17.66,2.46,54.17,156.21,285.2,261.48,286.6,270.4,1025.9,1065.98,1006.28,1025.6,28.1,28.1,0.2,0,
,37129023,13588,0,5361000,839.4,0,-15.94,0,98,95.5,2.77,-0.9,967,0,-0.05,0.03,18.2,5.46,47.9503059,-97.174881,114.3,108.4,33.4,12.48,17.77,2.4,54.23,156.22,285.29,261.53,286.66,270.43,1024.73,1065.71,1006.27,1029.22,28,28.1,0.2,0.1,
,37129024,13588,0,5362000,840,0,-6.95,0,96.1,96,2.85,-0.77,975.2,0,0.02,0.01,18.2,5.75,47.9503021,-97.1748352,114.3,108.4,33.4,12.48,17.83,2.44,54.32,156.22,285.4,261.59,286.71,270.43,1023.91,1065.79,1007.01,1030.17,28.1,28.1,0.1,0,
,37129025,13588,0,5363000,840.1,0,9.71,0,93.6,94.6,2.94,-0.52,1030.2,0,0.07,0,18.2,6.14,47.9502983,-97.1747971,114.3,108.4,33.4,12.48,17.72,2.42,55.15,156.23,285.44,261.62,286.8,270.41,1023.62,1065.14,1006.57,1027.89,28.1,28.1,0.2,0.1,
,37129026,13588,0,5364000,840.1,0,3.99,0,91.5,91.8,2.36,-0.41,1054.6,0,-0.05,0,18.2,6.59,47.9502945,-97.1747513,114.3,108.4,33.4,12.48,17.72,2.42,55.1,156.23,285.51,261.72,286.81,270.5,1024.72,1063.1,1006.79,1027.97,28.1,28.1,0.2,0.1,
,37129027,13588,0,5365000,839.7,0,12.92,0,90.2,89.8,2.66,-0.15,940.2,0,0.07,-0.02,18.2,6.76,47.9502945,-97.1747055,114.3,108.4,33.4,12.53,17.72,2.32,52.97,156.24,285.58,261.75,286.89,270.47,1028.25,1061.97,1008.25,1028.57,28,28,0,0,
,37129028,13588,0,5366000,840,0,9.93,0,89.7,88.3,2.4,-0.53,877.3,0,-0.08,0,18.2,6.65,47.9502945,-97.1746597,114.3,108.4,33.4,12.53,17.64,2.3,52.56,156.25,285.66,261.85,286.94,270.47,1029.18,1053.57,1007.33,1016.93,27.5,27.5,-0.3,-0.1,
,37129029,13588,0,5367000,840.6,0,0.86,0,88.6,88.1,2.8,0.01,868.5,0,-0.05,-0.04,18.2,6.61,47.9502869,-97.1746063,114.3,108.4,33.4,12.53,17.66,2.25,52.6,156.25,285.74,261.89,286.97,270.45,1025.6,1043.92,1005.93,1010.53,27.1,27.2,0,0.2,
,37129030,13588,0,5368000,840.2,0,-1.41,0,87.5,86.6,2.69,-0.6,870.5,0,-0.01,0,18.2,6.67,47.9502869,-97.1745605,114.3,108.4,33.4,12.48,17.64,2.27,52.69,156.26,285.81,261.92,287.06,270.5,1020.53,1036.35,1005.65,1005.24,27.2,27.2,0.1,0.1,
,37129031,13588,0,5369000,840.3,0,-15.17,0,87.1,85.6,2.4,-0.65,870.7,0,-0.06,0.02,18.2,6.74,47.9502869,-97.1745148,114.3,108.4,33.4,12.59,17.53,2.26,52.68,156.26,285.85,262.01,287.11,270.53,1016.96,1033.33,1005.92,995.91,27.2,27.3,0,0,
,37129032,13588,0,5370000,840.3,0,-15.97,0,86.4,85.4,2.66,-0.51,884.6,0,0.02,0,18.2,6.86,47.9502945,-97.174469,114.3,108.4,33.4,12.59,17.53,2.26,52.6,156.27,285.92,262.02,287.16,270.54,1015.92,1033.38,1004.92,990.67,27.3,27.3,-0.2,-0.1,
,37129033,13588,0,5371000,840.3,0,-10.05,0,86.3,85.1,2.68,-0.65,865.7,0,0.01,0.03,18.2,7,47.9502945,-97.1744232,114.3,108.4,33.4,12.62,17.53,2.29,52.76,156.28,285.98,262.15,287.2,270.54,1014.52,1029.49,1004.05,986.68,27.6,27.6,0.5,0.1,
,37129034,13588,0,5372000,840.4,0,-0.5,0,86.4,85.4,2.61,-0.55,871.8,0,0.03,0.01,18.2,7.13,47.9502945,-97.1743698,114.3,108.4,33.4,12.59,17.53,2.25,52.71,156.28,286.13,262.29,287.38,270.64,1013.21,1020.56,1003.39,978.49,27.4,27.4,0.5,0.1,
,37129035,13588,0,5373000,839.3,0,-0.15,0,86.7,85.8,2.72,-0.63,866.7,0,-0.03,0.03,18.2,7.27,47.9502945,-97.174324,114.3,108.4,33.4,12.62,17.53,2.26,52.57,156.29,286.14,262.25,287.35,270.54,1011.95,1021.08,1003.88,968.42,27.1,27.1,-0.5,0,
,37129036,13588,0,5374000,839.7,0,-0.87,0,87.3,86.6,3.53,-0.68,861.9,0,0.08,0.01,18.2,7.35,47.9502945,-97.1742706,114.3,108.4,33.4,12.62,17.53,2.26,52.56,156.3,286.13,262.28,287.35,270.52,1012.21,1023.18,1005.66,958.54,27.1,27.1,-0.3,0,
,37129037,13588,0,5375000,839.6,0,-0.03,0,87.9,87.5,2.68,-0.63,866.2,0,0.09,0.03,18.2,7.48,47.9502945,-97.1742172,114.3,108.4,33.4,12.62,17.5,2.23,52.64,156.3,286.27,262.41,287.54,270.65,1013.27,1017.71,1007.77,959.25,27.2,27.2,-0.2,0,
,37129038,13588,0,5376000,839.5,0,0,0,89.1,88.4,2.75,-0.8,858.9,0,0.04,0.04,18.2,7.72,47.9502869,-97.1741638,114.3,108.4,33.4,12.62,17.5,2.23,52.6,156.31,286.38,262.53,287.61,270.67,1012.84,1020.67,1009.69,954.69,27.1,27.1,0.2,0.1,
,37129039,13588,0,5377000,839.5,0,-0.95,0,91.7,90.3,2.7,-0.75,870.7,0,0,0.03,18.2,7.62,47.9502869,-97.174118,114.3,108.4,33.4,12.59,17.58,2.21,52.64,156.32,286.28,262.45,287.51,270.56,1010.86,1021.91,1010.1,948.43,27,27.1,-0.2,0,
,37129040,13588,0,5378000,839.7,0,3.27,0,94.8,93.1,2.9,-0.59,883.9,0,0.01,0.03,18.2,7.58,47.9502831,-97.1740646,114.3,108.4,33.4,12.45,17.66,2.2,52.4,156.32,286.28,262.46,287.57,270.54,1008.34,1021.67,1010.18,946.18,27.1,27.1,-0.4,0,
,37129041,13588,0,5379000,840.5,0,0.18,0,96.3,95.5,2.8,-0.56,868,0,0,0.02,18.2,7.6,47.9502792,-97.1740112,114.3,108.4,33.4,12.4,17.77,2.21,52.44,156.33,286.49,262.66,287.71,270.65,1007.28,1023.5,1009.01,945.71,27,27,-0.7,0,
,37129042,13588,0,5380000,840,0,0.01,0,95.5,95.9,2.59,-0.41,862.3,0,0,0,18.2,7.46,47.9502716,-97.1739578,114.3,108.4,33.4,12.34,17.83,2.24,52.55,156.34,286.41,262.58,287.64,270.56,1007.02,1028.65,1007.45,942.54,27.1,27.1,-0.3,-0.1,
,37129043,13588,0,5381000,840.1,0,2.31,0,94.2,94.5,2.4,-0.45,866.9,0,-0.02,0,18.2,7.25,47.9502678,-97.173912,114.3,108.4,33.4,12.45,17.72,2.23,52.53,156.35,286.51,262.68,287.76,270.65,1009.29,1030.96,1005.8,943.44,27.2,27.3,0.6,0.2,
,37129044,13588,0,5382000,840.1,0,0.27,0,93.4,93.3,2.66,-0.58,873.1,0,0.03,0,18.2,7.17,47.9502602,-97.1738586,114.3,108.4,33.4,12.53,17.66,2.24,52.62,156.35,286.53,262.75,287.87,270.66,1011.11,1027.95,1004.75,944.58,27.1,27.2,0.3,0.1,
,37129045,13588,0,5383000,840.1,0,0.01,0,90.5,91.5,2.7,-0.58,865.8,0,0,-0.01,18.2,7.25,47.9502563,-97.1738205,114.3,108.4,33.4,12.53,17.66,2.24,52.51,156.36,286.55,262.83,287.89,270.67,1010.73,1024.58,1005.05,945.8,27.1,27.1,-0.4,-0.1,
,37129046,13588,0,5384000,840.5,0,-13.46,0,87.6,88.2,2.57,-0.69,863.7,0,0.02,0,18.2,7.33,47.9502563,-97.1737671,114.3,108.4,33.4,12.59,17.66,2.28,52.47,156.37,286.61,262.83,287.92,270.64,1010.1,1023.05,1006.27,947.8,27.1,27.2,-0.4,-0.1,
,37129047,13588,0,5385000,839.2,0,-15.3,0,85.4,85.3,2.46,-0.64,870.4,0,0.01,0.02,18.2,7.29,47.950264,-97.1737137,114.3,108.4,33.4,12.59,17.66,2.24,52.72,156.38,286.53,262.72,287.87,270.55,1007.41,1028.07,1007.91,946.46,27.4,27.4,0.9,0.2,
,37129048,13588,0,5386000,839.8,0,-1.14,0,83.9,83.3,2.37,-0.65,866.7,0,-0.01,-0.02,18.2,7.33,47.950264,-97.1736603,114.3,108.4,33.4,12.59,17.72,2.26,52.61,156.39,286.65,262.85,288.01,270.61,1006.22,1029.23,1009.38,947.98,27.2,27.2,-0.1,0,
